,mortality_rate,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Id,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,O3,PM10,PM25,NO2,T2M
8945,0.7809999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8946.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.663999999999994,13.613,3.926,14.405,291.966
8946,0.743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8947.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.477,7.35,3.608,9.291,289.22
8947,0.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8948.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.397,7.665,3.9530000000000003,11.565999999999999,288.351
8948,0.755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8949.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.474,12.69,5.997999999999999,16.491,288.866
8949,0.7809999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8950.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.67,11.22,4.6160000000000005,14.052,288.45599999999996
8950,0.718,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8951.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.538000000000004,11.168,4.629,15.66,288.988
8951,0.6920000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8952.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.065,7.704,2.7039999999999997,14.945,289.814
8952,0.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8953.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.755,6.421,2.509,8.587,290.904
8953,0.655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8954.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.486,10.360999999999999,3.9730000000000003,11.777000000000001,290.478
8954,0.768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8955.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.924,10.959000000000001,3.7,9.744,290.629
8955,0.516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8956.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.54,8.927999999999999,4.5169999999999995,9.492,291.209
8956,0.6920000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8957.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.397,10.423,5.037,16.371,290.91700000000003
8957,0.831,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8958.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.095,8.686,3.906,13.075,288.704
8958,0.604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8959.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.672,6.375,3.678,10.148,289.298
8959,0.718,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8960.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.291,8.538,3.1630000000000003,9.942,288.752
8960,0.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8961.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.991,8.496,4.398,13.834000000000001,289.358
8961,0.642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8962.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.412,9.357000000000001,3.2110000000000003,13.895,290.593
8962,0.667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8963.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.1,11.780999999999999,4.047,11.604000000000001,290.868
8963,0.856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8964.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.56,9.949,5.046,12.224,290.681
8964,0.831,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8965.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.154,7.352,3.952,11.404000000000002,288.35900000000004
8965,0.743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8966.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.315,9.206,4.5089999999999995,14.296,290.41700000000003
8966,0.894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8967.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.327,9.033,3.766,13.372,289.131
8967,0.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8968.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.575,7.809,3.61,13.898,288.79900000000004
8968,0.768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8969.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.582,12.440999999999999,3.9210000000000003,13.630999999999998,289.379
8969,0.5920000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8970.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.356,10.847000000000001,3.5389999999999997,16.996,289.147
8970,0.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8971.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.009,8.378,4.157,12.087,288.414
8971,0.8059999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8972.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.084,13.334000000000001,5.4639999999999995,22.249000000000002,288.969
8972,0.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8973.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.868000000000002,13.401,4.7219999999999995,17.195,290.808
8973,0.8690000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8974.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.297,8.682,5.202000000000001,13.99,289.295
8974,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8975.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.774,11.185,5.247000000000001,17.938,289.853
8975,0.907,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.445,13.725999999999999,4.078,18.889,292.449
8976,0.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8977.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.75,16.41,6.14,21.346999999999998,294.132
8977,0.7809999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8978.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.021,15.550999999999998,6.66,22.103,293.001
8978,0.8690000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8979.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.046,13.062000000000001,6.273,20.262,291.388
8979,0.7929999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8980.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.626,20.342,10.360999999999999,22.666999999999998,290.802
8980,0.655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8981.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.221000000000004,20.651,9.329,25.258000000000003,292.056
8981,0.9440000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8982.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.959,16.107,5.247999999999999,22.374000000000002,290.653
8982,0.9570000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8983.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.551,10.812000000000001,6.353,17.897000000000002,292.385
8983,0.831,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8984.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.392999999999999,12.505999999999998,4.4430000000000005,18.851,291.745
8984,0.617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8985.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.623,13.899000000000001,5.255,19.762,290.395
8985,0.7809999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8986.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.647,14.804,5.636,20.234,291.824
8986,0.655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8987.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.843000000000004,13.690999999999999,4.2010000000000005,11.702,292.782
8987,0.617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8988.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.999,12.450999999999999,4.422,14.305,292.058
8988,0.743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8989.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.129,15.904000000000002,5.609,24.76,291.214
8989,0.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8990.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.136,16.875999999999998,5.771,24.088,291.308
8990,0.718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8991.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.582,21.99,6.6339999999999995,26.859,293.401
8991,0.818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8992.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.282,16.229,6.291,19.828,292.575
8992,0.617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8993.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.148,10.344000000000001,4.598,13.524000000000001,288.952
8993,0.8059999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8994.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.59,11.262,5.577000000000001,21.105,289.269
8994,0.655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.836000000000006,17.78,7.05,25.445,293.524
8995,0.818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.808000000000003,17.534000000000002,7.255,30.53,291.733
8996,0.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.967,11.055,4.144,15.718,289.078
8997,0.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8998.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.144,10.229,3.138,13.818,290.11
8998,0.768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8999.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.329,9.55,3.825,14.661,291.121
8999,0.6920000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.394,8.687999999999999,3.799,11.229000000000001,288.38
9000,0.755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9001.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.625,10.96,4.48,15.954,288.07599999999996
9001,0.743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9002.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.525999999999996,11.755,3.591,15.218,288.601
9002,0.743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9003.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.554,14.724,5.162000000000001,15.484000000000002,293.361
9003,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9004.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.156,11.275,4.718,16.235,289.902
9004,0.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9005.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.249,7.245,3.7560000000000002,11.752,287.702
9005,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9006.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.798,7.112,3.114,9.69,287.175
9006,0.8809999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9007.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.739,7.189,4.269,12.554,287.032
9007,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9008.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.622,9.907,4.816,17.957,287.992
9008,0.8809999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9009.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.771,12.267000000000001,4.317,22.454,288.194
9009,0.7809999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9010.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.649,15.205,5.407,28.761999999999997,291.272
9010,0.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9011.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.436,16.44,5.337000000000001,20.734,293.327
9011,0.8690000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9012.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.997,11.054,4.441,20.559,289.043
9012,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9013.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.225,11.673,5.605,19.256,288.072
9013,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9014.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.283,13.43,4.91,21.081999999999997,288.32099999999997
9014,0.8059999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.366,15.655999999999999,5.662000000000001,21.659000000000002,288.74
9015,0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9016.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.52,15.06,5.282,16.74,286.737
9016,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.403,10.016,5.531000000000001,14.341,288.374
9017,0.9570000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.44,14.155,6.712000000000001,16.938,288.288
9018,0.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.17100000000001,11.592,5.266,10.892000000000001,287.88599999999997
9019,0.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.683,11.79,5.4670000000000005,19.009,287.433
9020,0.7929999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9021.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.458,22.704,10.127,27.936,288.315
9021,0.9690000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9022.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.479,34.092,16.676,28.771,289.503
9022,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.426,25.764,12.793,25.339000000000002,287.897
9023,0.7929999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9024.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.312,18.424,7.843999999999999,32.686,287.904
9024,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9025.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,12.799000000000001,4.659,24.739,289.538
9025,0.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9026.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.679000000000002,16.295,5.468,29.058000000000003,288.829
9026,0.8809999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9027.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.243000000000002,16.86,6.002000000000001,33.845,286.969
9027,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9028.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.508,22.908,7.162999999999999,36.897,286.469
9028,0.8059999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9029.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.136,22.118000000000002,9.302999999999999,36.695,287.41700000000003
9029,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9030.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.22,24.351999999999997,11.991,33.324,286.496
9030,0.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9031.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.155999999999999,19.135,7.178,31.55,287.953
9031,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9032.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.448,14.644,5.727,29.855999999999998,288.561
9032,0.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9033.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.14,16.792,6.529,33.031,288.606
9033,0.7929999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9034.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.881999999999998,14.102,5.149,30.401,286.08099999999996
9034,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9035.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.593000000000004,16.401,6.211,31.749000000000002,285.57599999999996
9035,0.7809999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9036.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.583,8.955,2.8960000000000004,13.175999999999998,286.512
9036,0.8690000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9037.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.271,9.641,4.401,20.017,284.906
